268	393	282.600000
193	394	282.700000
203	395	283.000000
299	396	283.000000
339	397	283.000000
340	398	283.000000
153	399	283.100000
347	400	283.100000
201	401	283.200000
86	402	284.100000
248	403	284.800000
272	404	284.900000
83	405	285.000000
287	406	285.000000
357	407	285.100000
181	408	285.300000
277	409	285.300000
133	410	285.400000
221	411	285.700000
258	412	285.700000
300	413	285.800000
359	414	286.000000
208	415	286.100000
354	416	286.100000
108	417	286.200000
360	418	286.200000
115	419	286.300000
23	420	286.500000
342	421	286.500000
252	422	286.600000
260	423	286.700000
174	424	286.800000
18	425	286.900000
62	426	286.900000
364	427	287.000000
116	428	287.200000
212	429	287.200000
120	430	287.300000
218	431	287.400000
273	432	287.400000
371	433	287.400000
141	434	287.800000
306	435	287.800000
198	436	287.900000
244	437	288.000000
236	438	288.200000
94	439	288.300000
367	440	288.300000
151	441	288.400000
112	442	288.500000
327	443	288.600000
334	444	288.600000
29	445	288.800000
73	446	288.800000
100	447	288.800000
285	448	288.800000
373	449	288.800000
381	450	288.800000
43	451	288.900000
269	452	288.900000
284	453	289.100000
93	454	289.600000
253	455	289.600000
106	456	289.700000
163	457	289.900000
188	458	290.200000
58	459	290.300000
235	460	290.300000
75	461	290.400000
195	462	290.400000
136	463	290.500000
105	464	291.200000
335	465	291.400000
389	466	291.400000
390	467	291.400000
52	468	292.400000
60	469	292.500000
392	470	292.500000
283	471	293.000000
340	472	293.000000
398	473	293.000000
274	474	293.500000
287	475	293.700000
402	476	293.700000
406	477	293.700000
125	478	293.900000
65	479	294.000000
149	480	294.000000
362	481	294.000000
150	482	294.400000
221	483	294.400000
259	484	294.400000
411	485	294.400000
254	486	294.600000
404	487	294.600000
368	488	294.700000
316	489	294.800000
144	490	294.900000
156	491	294.900000
297	492	294.900000
344	493	294.900000
115	494	295.000000
351	495	295.000000
357	496	295.100000
407	497	295.100000
421	498	295.200000
138	499	295.300000
252	500	295.300000
8	16	12.600000
8	17	21.300000
16	18	21.300000
17	19	33.000000
1	20	41.700000
8	21	56.400000
13	22	58.400000
14	23	62.800000
17	24	64.600000
8	25	65.100000
21	26	65.100000
1	27	66.200000
13	28	67.100000
22	29	67.100000
23	30	71.500000
15	31	73.100000
2	32	74.500000
26	33	75.100000
10	34	80.600000
26	35	85.100000
10	36	102.500000
5	37	103.600000
2	38	104.000000
4	39	105.000000
16	40	114.200000
4	41	115.600000
34	42	116.300000
30	43	119.700000
23	44	122.200000
17	45	122.600000
16	46	122.900000
31	47	127.100000
40	48	127.300000
43	49	128.400000
19	50	133.300000
7	51	134.100000
31	52	135.800000
40	53	136.000000
48	54	136.000000
24	55	137.300000
44	56	141.000000
7	57	142.800000
26	58	142.800000
52	59	145.800000
43	60	145.900000
48	61	146.000000
54	62	146.000000
38	63	149.400000
55	64	150.900000
58	65	151.500000
44	66	151.800000
13	67	152.500000
7	68	152.800000
57	69	152.800000
52	70	155.800000
61	71	156.000000
56	72	156.600000
25	73	157.400000
55	74	159.600000
64	75	159.600000
19	76	160.200000
44	77	160.500000
41	78	161.400000
49	79	162.100000
59	80	162.600000
25	81	166.100000
66	82	166.600000
60	83	167.500000
27	84	168.900000
26	85	169.900000
49	86	170.800000
56	87	171.600000
43	88	173.700000
58	89	174.700000
66	90	175.300000
82	91	175.300000
46	92	177.300000
28	93	177.400000
11	94	177.600000
16	95	177.700000
76	96	178.500000
85	97	178.600000
24	98	178.800000
57	99	179.000000
51	100	183.200000
67	101	183.500000
10	102	184.300000
27	103	186.000000
94	104	186.300000
95	105	186.400000
24	106	187.500000
32	107	187.500000
98	108	187.500000
57	109	187.700000
99	110	187.700000
5	111	188.400000
65	112	190.300000
79	113	191.100000
37	114	192.000000
49	115	192.200000
67	116	192.200000
19	117	192.400000
86	118	193.500000
69	119	194.000000
100	120	194.400000
13	121	194.600000
26	122	194.600000
27	123	194.700000
95	124	196.400000
72	125	197.200000
92	126	197.200000
40	127	197.400000
57	128	197.700000
103	129	198.600000
63	130	198.700000
113	131	200.000000
60	132	200.300000
17	133	200.400000
34	134	200.500000
37	135	200.700000
114	136	200.700000
66	137	201.900000
64	138	202.200000
13	139	203.300000
121	140	203.300000
27	141	204.700000
65	142	204.700000
52	143	205.900000
72	144	205.900000
126	145	205.900000
40	146	206.100000
127	147	206.100000
16	148	206.200000
124	149	206.400000
26	150	206.500000
63	151	207.400000
84	152	208.200000
93	153	208.300000
105	154	208.600000
60	155	209.000000
132	156	209.000000
8	157	209.300000
82	158	209.300000
131	159	209.800000
68	160	210.100000
115	161	210.400000
37	162	210.700000
7	163	211.900000
102	164	212.900000
54	165	213.700000
27	166	214.700000
125	167	215.100000
26	168	215.200000
150	169	215.200000
40	170	216.100000
146	171	216.100000
58	172	216.300000
89	173	216.300000
105	174	217.300000
63	175	217.400000
151	176	217.400000
82	177	218.000000
113	178	218.000000
157	179	218.000000
158	180	218.000000
8	181	218.300000
92	182	218.900000
31	183	219.400000
131	184	219.800000
159	185	219.800000
124	186	220.700000
127	187	221.100000
14	188	221.200000
147	189	221.600000
137	190	222.800000
130	191	223.000000
106	192	223.100000
17	193	223.500000
103	194	223.700000
16	195	223.800000
122	196	224.000000
96	197	224.300000
50	198	224.800000
115	199	224.800000
58	200	225.000000
150	201	225.200000
169	202	225.200000
113	203	226.700000
178	204	226.700000
105	205	227.300000
146	206	227.500000
172	207	227.600000
123	208	227.700000
89	209	227.800000
181	210	228.000000
31	211	228.100000
183	212	228.100000
18	213	228.700000
108	214	229.000000
125	215	229.500000
145	216	229.800000
187	217	229.800000
86	218	230.200000
79	219	231.600000
94	220	231.700000
72	221	231.900000
59	222	232.200000
193	223	232.200000
101	224	232.400000
122	225	232.700000
87	226	232.900000
96	227	233.000000
197	228	233.000000
198	229	233.500000
135	230	234.100000
84	231	234.600000
34	232	235.000000
58	233	235.000000
67	234	235.200000
202	235	235.200000
106	236	236.000000
208	237	236.400000
89	238	236.500000
209	239	236.500000
146	240	236.800000
189	241	237.400000
180	242	237.600000
206	243	237.900000
31	244	238.100000
203	245	238.200000
115	246	238.300000
123	247	238.500000
164	248	239.700000
199	249	239.800000
168	250	240.200000
35	251	240.400000
101	252	241.100000
224	253	241.100000
130	254	241.900000
220	255	242.800000
96	256	243.000000
197	257	243.000000
227	258	243.000000
228	259	243.000000
132	260	243.100000
198	261	243.500000
229	262	243.500000
67	263	243.900000
18	264	244.000000
85	265	244.400000
151	266	244.400000
159	267	244.700000
72	268	244.900000
223	269	245.100000
216	270	245.300000
120	271	245.500000
79	272	245.600000
192	273	245.800000
146	274	246.200000
158	275	246.200000
208	276	246.400000
237	277	246.400000
235	278	246.500000
164	279	248.400000
248	280	248.400000
240	281	248.800000
94	282	248.900000
250	283	248.900000
134	284	249.400000
232	285	249.800000
141	286	250.400000
123	287	251.000000
253	288	251.100000
181	289	251.300000
243	290	251.400000
180	291	251.700000
132	292	251.800000
260	293	251.800000
27	294	252.100000
195	295	252.100000
96	296	253.000000
197	297	253.000000
210	298	253.000000
227	299	253.000000
256	300	253.000000
257	301	253.000000
258	302	253.000000
151	303	253.100000
241	304	253.100000
168	305	253.200000
156	306	253.300000
265	307	253.400000
198	308	253.500000
261	309	253.500000
72	310	253.600000
78	311	253.800000
67	312	253.900000
263	313	253.900000
10	314	254.100000
218	315	254.200000
272	316	254.300000
224	317	254.400000
216	318	254.500000
273	319	254.500000
117	320	254.700000
158	321	254.900000
275	322	254.900000
73	323	255.100000
235	324	255.200000
183	325	255.300000
160	326	255.400000
136	327	255.600000
182	328	256.000000
131	329	256.200000
236	330	257.000000
209	331	257.200000
155	332	257.700000
190	333	257.800000
65	334	257.900000
116	335	258.900000
194	336	259.000000
154	337	259.500000
119	338	259.800000
196	339	259.800000
71	340	259.900000
289	341	260.000000
271	342	260.300000
135	343	261.000000
279	344	261.100000
211	345	261.400000
210	346	261.700000
241	347	261.800000
304	348	261.800000
168	349	261.900000
305	350	261.900000
95	351	262.000000
12	352	262.300000
203	353	262.600000
96	354	263.000000
256	355	263.000000
296	356	263.000000
297	357	263.000000
299	358	263.000000
300	359	263.000000
265	360	263.100000
303	361	263.100000
307	362	263.100000
23	363	263.200000
173	364	263.200000
261	365	263.500000
309	366	263.500000
60	367	263.700000
88	368	263.900000
313	369	263.900000
183	370	264.000000
325	371	264.000000
51	372	264.300000
272	373	264.300000
316	374	264.300000
5	375	264.500000
182	376	264.700000
328	377	264.700000
131	378	264.900000
322	379	264.900000
329	380	264.900000
50	381	265.200000
189	382	265.300000
127	383	265.400000
320	384	265.400000
236	385	265.700000
330	386	265.700000
209	387	265.900000
331	388	265.900000
29	389	266.000000
123	390	266.000000
83	391	266.200000
200	392	266.200000
224	393	266.200000
11	394	266.600000
100	395	267.600000
117	396	267.600000
105	397	268.000000
212	398	268.000000
230	399	268.200000
147	400	268.300000
196	401	268.500000
271	402	269.000000
342	403	269.000000
262	404	269.400000
135	405	269.700000
343	406	269.700000
314	407	269.800000
31	408	269.900000
227	409	270.400000
95	410	270.700000
351	411	270.700000
332	412	271.000000
203	413	271.300000
353	414	271.300000
254	415	271.600000
241	416	271.800000
347	417	271.800000
168	418	271.900000
349	419	271.900000
228	420	272.000000
341	421	272.100000
103	422	272.400000
51	423	273.000000
297	424	273.000000
299	425	273.000000
357	426	273.000000
358	427	273.000000
70	428	273.200000
102	429	273.300000
164	430	273.400000
309	431	273.500000
191	432	273.800000
82	433	273.900000
313	434	273.900000
370	435	274.000000
371	436	274.000000
123	437	274.700000
182	438	274.700000
376	439	274.700000
114	440	274.900000
200	441	274.900000
224	442	274.900000
392	443	274.900000
393	444	274.900000
176	445	275.100000
330	446	275.700000
293	447	275.800000
126	448	276.000000
100	449	276.300000
105	450	276.700000
187	451	276.900000
230	452	276.900000
399	453	276.900000
147	454	277.000000
173	455	277.200000
274	456	278.100000
116	457	278.200000
25	458	278.300000
236	459	278.500000
145	460	278.600000
22	461	278.700000
55	462	278.800000
286	463	278.900000
342	464	279.000000
204	465	279.200000
384	466	279.600000
332	467	279.700000
412	468	279.700000
300	469	280.000000
256	470	280.200000
359	471	280.300000
66	472	280.500000
195	473	280.800000
201	474	280.900000
86	475	281.100000
263	476	281.300000
149	477	281.400000
238	478	281.400000
410	479	281.400000
43	480	281.500000
56	481	281.800000
396	482	281.800000
290	483	282.500000
423	484	283.000000
244	485	283.400000
299	486	283.600000
361	487	283.800000
180	488	283.900000
313	489	283.900000
434	490	283.900000
436	491	284.000000
152	492	284.300000
293	493	284.500000
123	494	284.700000
448	495	284.700000
59	496	284.800000
224	497	284.900000
392	498	284.900000
443	499	284.900000
227	500	285.100000
232	501	285.100000
