110.00,, 29.20,, 12.04,, 28.83,, 0.74,, NONE,, 0.00, 
110.00,, 16.75,, 12.48,, 24.40,, 0.74,, NONE,, 0.00, 
110.00,, 21.34,, 15.74,, 29.32,, 0.74,, NONE,, 0.00, 
110.00,, 22.45,, 11.42,, 25.71,, 0.74,, NONE,, 0.00, 
110.00,, 18.07,, 20.48,, 8.98,, 0.72,, NONE,, 0.00, 
110.00,, 12.49,, 20.56,, 25.67,, 0.72,, NONE,, 0.00, 
110.00,, 22.93,, 16.83,, 28.07,, 0.70,, NONE,, 0.00, 
110.00,, 31.83,, 18.88,, 24.45,, 0.70,, NONE,, 0.00, 
110.00,, 24.81,, 18.25,, 26.78,, 0.70,, NONE,, 0.00, 
110.00,, 22.68,, 15.57,, 25.02,, 0.70,, NONE,, 0.00, 
110.00,, 14.51,, 13.82,, 31.01,, 0.70,, NONE,, 0.00, 
110.00,, 11.71,, 16.95,, 28.46,, 0.70,, NONE,, 0.00, 
110.00,, 14.74,, 10.41,, 28.81,, 0.70,, NONE,, 0.00, 
110.00,, 12.84,, 14.93,, 28.96,, 0.70,, NONE,, 0.00, 
110.00,, 16.48,, 17.52,, 32.20,, 0.70,, NONE,, 0.00, 
110.00,, 15.72,, 21.09,, 33.99,, 0.70,, NONE,, 0.00, 
110.00,, 19.80,, 11.37,, 30.40,, 0.70,, NONE,, 0.00, 
110.00,, 18.33,, 13.02,, 26.74,, 0.70,, NONE,, 0.00, 
110.00,, 16.78,, 15.58,, 33.36,, 0.70,, NONE,, 0.00, 
110.00,, 13.12,, 13.05,, 25.13,, 0.70,, NONE,, 0.00, 
110.00,, 8.90,, 16.82,, 27.48,, 0.70,, NONE,, 0.00, 
110.00,, 17.59,, 11.68,, 28.14,, 0.70,, NONE,, 0.00, 
110.00,, 14.53,, 17.81,, 29.77,, 0.70,, NONE,, 0.00, 
110.00,, 17.61,, 13.03,, 31.02,, 0.70,, NONE,, 0.00, 
110.00,, 17.45,, 11.07,, 23.31,, 0.70,, NONE,, 0.00, 
110.00,, 16.52,, 21.69,, 32.25,, 0.70,, NONE,, 0.00, 
110.00,, 13.04,, 18.78,, 30.23,, 0.70,, NONE,, 0.00, 
110.00,, 14.32,, 12.50,, 25.47,, 0.70,, NONE,, 0.00, 
110.00,, 11.72,, 16.51,, 31.15,, 0.70,, NONE,, 0.00, 
110.00,, 15.31,, 10.73,, 25.37,, 0.70,, NONE,, 0.00, 
110.00,, 15.99,, 15.77,, 32.43,, 0.70,, NONE,, 0.00, 
110.00,, 11.25,, 13.97,, 23.26,, 0.70,, NONE,, 0.00, 
110.00,, 16.34,, 16.41,, 31.73,, 0.70,, NONE,, 0.00, 
110.00,, 13.67,, 16.02,, 25.97,, 0.70,, NONE,, 0.00, 
110.00,, 11.33,, 21.79,, 28.83,, 0.70,, NONE,, 0.00, 
110.00,, 18.65,, 18.61,, 33.30,, 0.70,, NONE,, 0.00, 
110.00,, 11.57,, 12.59,, 27.37,, 0.70,, NONE,, 0.00, 
110.00,, 8.41,, 14.36,, 25.37,, 0.70,, NONE,, 0.00, 
110.00,, 16.21,, 13.79,, 33.27,, 0.70,, NONE,, 0.00, 
110.00,, 21.12,, 21.91,, 9.82,, 0.69,, NONE,, 0.00, 
110.00,, 20.29,, 21.35,, 8.38,, 0.69,, NONE,, 0.00, 
110.00,, 23.58,, 16.72,, 9.05,, 0.69,, NONE,, 0.00, 
110.00,, 21.71,, 14.08,, 9.82,, 0.69,, NONE,, 0.00, 
110.00,, 19.16,, 11.27,, 8.96,, 0.69,, NONE,, 0.00, 
110.00,, 22.35,, 12.43,, 8.76,, 0.69,, NONE,, 0.00, 
110.00,, 19.60,, 11.84,, 8.28,, 0.69,, NONE,, 0.00, 
110.00,, 15.91,, 13.70,, 9.14,, 0.69,, NONE,, 0.00, 
110.00,, 24.46,, 17.39,, 5.90,, 0.69,, NONE,, 0.00, 
110.00,, 20.02,, 19.52,, 5.46,, 0.69,, NONE,, 0.00, 
110.00,, 26.10,, 18.97,, 34.28,, 0.69,, NONE,, 0.00, 
110.00,, 29.41,, 21.21,, 30.00,, 0.69,, NONE,, 0.00, 
110.00,, 33.65,, 20.33,, 24.95,, 0.69,, NONE,, 0.00, 
110.00,, 28.50,, 20.09,, 34.09,, 0.69,, NONE,, 0.00, 
110.00,, 30.74,, 19.30,, 33.23,, 0.69,, NONE,, 0.00, 
110.00,, 26.29,, 19.93,, 30.01,, 0.69,, NONE,, 0.00, 
110.00,, 31.16,, 21.51,, 24.98,, 0.69,, NONE,, 0.00, 
110.00,, 32.79,, 18.98,, 30.52,, 0.69,, NONE,, 0.00, 
110.00,, 28.40,, 22.29,, 31.32,, 0.69,, NONE,, 0.00, 
110.00,, 34.82,, 22.48,, 27.62,, 0.69,, NONE,, 0.00, 
